timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4,X_M5,Y_M5,Z_M5,,,
1540477906.52971,1.502,-82,2.645,-82,0.908,-82,0.87,-79,1.189,-82,1.493,-82,1.465,-82,1.624,-82,0.643517,0.121893,0.433351,0.555223,0.126964,0.43366,0.487357,-0.0233948,0.433628,0.661579,-0.112788,0.434232,0.591499,0.0113776,0.610121,,,
1540477906.57971,1.549,-82,2.617,-81,0.974,-81,0.862,-79,1.198,-81,1.568,-81,1.46,-82,1.685,-86,0.646687,0.119261,0.433404,0.558443,0.122687,0.433689,0.493597,-0.0292931,0.433714,0.670402,-0.114381,0.434252,0.597475,0.00805025,0.610239,,,
1540477906.62978,1.582,-82,2.673,-85,1.016,-87,0.881,-81,1.221,-81,1.544,-81,1.479,-81,1.638,-82,0.651171,0.116769,0.433374,0.562193,0.117315,0.433563,0.502519,-0.0360925,0.433512,0.681501,-0.115791,0.433938,0.60562,0.00465158,0.609975,,,
1540477906.6798,1.554,-83,2.645,-82,1.016,-81,0.834,-79,1.17,-80,1.544,-81,1.498,-80,1.648,-82,0.655286,0.114808,0.433522,0.566602,0.113532,0.434114,0.51031,-0.0417668,0.433725,0.690815,-0.117413,0.433671,0.612481,0.00137931,0.609956,,,
1540477906.72975,1.577,-81,2.645,-80,1.006,-81,0.853,-80,1.175,-81,1.516,-81,1.484,-81,1.671,-82,0.65904,0.11268,0.433196,0.570275,0.10925,0.43396,0.517715,-0.0474337,0.43343,0.700029,-0.118387,0.433667,0.618676,-0.00162878,0.610294,,,
1540477906.77972,1.549,-82,2.635,-80,1.03,-80,0.843,-80,1.132,-80,1.516,-81,1.54,-80,1.652,-82,0.663121,0.111633,0.433563,0.574182,0.105476,0.433833,0.524733,-0.051942,0.433649,0.708254,-0.119318,0.433781,0.625068,-0.00429672,0.610067,,,
1540477906.82972,1.582,-82,2.673,-83,1.081,-80,0.862,-80,1.146,-81,1.53,-83,1.521,-83,1.713,-84,0.664763,0.109568,0.433166,0.57631,0.102363,0.43371,0.530551,-0.0560794,0.433168,0.716323,-0.119503,0.433654,0.62934,-0.00627904,0.609633,,,
1540477906.87974,1.652,-84,2.715,-81,1.091,-80,0.848,-79,1.105,-81,1.526,-81,1.544,-80,1.676,-84,0.668788,0.107644,0.433266,0.581009,0.0983737,0.433663,0.539109,-0.0615887,0.432812,0.726864,-0.119809,0.433809,0.636808,-0.0090647,0.609852,,,
1540477906.92972,1.615,-83,2.692,-80,1.095,-79,0.843,-79,1.132,-81,1.526,-83,1.526,-80,1.657,-82,0.672542,0.106006,0.433545,0.584541,0.0940122,0.433647,0.547135,-0.066526,0.43295,0.735962,-0.119844,0.433604,0.643644,-0.0116427,0.609477,,,
1540477906.97976,1.624,-81,2.65,-81,1.072,-80,0.825,-80,1.077,-81,1.53,-82,1.498,-80,1.685,-82,0.676766,0.104372,0.433374,0.589316,0.0903635,0.433748,0.555897,-0.0713263,0.43294,0.745742,-0.119969,0.433291,0.650529,-0.0141669,0.609121,,,
1540477907.02972,1.62,-82,2.664,-80,1.077,-79,0.834,-79,1.067,-80,1.549,-83,1.563,-82,1.699,-82,0.680933,0.103271,0.433561,0.593927,0.0871269,0.433971,0.564189,-0.0753697,0.432879,0.754918,-0.119449,0.433294,0.657849,-0.0164076,0.609297,,,
1540477907.07977,1.62,-83,2.654,-83,1.053,-79,0.82,-79,1.179,-80,1.54,-82,1.582,-83,1.779,-87,0.685279,0.101744,0.433301,0.598927,0.082974,0.433622,0.574174,-0.0804844,0.432858,0.766235,-0.11888,0.433267,0.66563,-0.0189782,0.609207,,,
1540477907.12972,1.638,-82,2.701,-80,1.049,-79,0.806,-79,1.095,-81,1.502,-82,1.549,-80,1.718,-83,0.689766,0.100357,0.433445,0.603212,0.0797602,0.433717,0.582301,-0.0840633,0.43267,0.775106,-0.118036,0.433191,0.672032,-0.0206635,0.609162,,,
1540477907.17977,1.582,-84,2.692,-82,0.988,-81,0.829,-79,1.091,-80,1.535,-82,1.596,-81,1.732,-82,0.693054,0.0996524,0.433533,0.607293,0.0766648,0.433529,0.590303,-0.0874946,0.432124,0.783957,-0.117177,0.433082,0.677871,-0.0219551,0.609231,,,
1540477907.22973,1.61,-85,2.631,-81,1.044,-79,0.886,-79,1.058,-80,1.521,-82,1.554,-81,1.751,-83,0.696263,0.0987571,0.433169,0.610991,0.0742189,0.433464,0.597237,-0.0903364,0.432171,0.791158,-0.116039,0.433094,0.68347,-0.0231971,0.609293,,,
1540477907.27972,1.662,-82,2.603,-81,1.025,-79,0.839,-82,1.091,-80,1.502,-82,1.516,-81,1.737,-82,0.701227,0.0980698,0.433195,0.616592,0.071896,0.433203,0.605912,-0.0928513,0.431841,0.800708,-0.114695,0.433083,0.690914,-0.0239636,0.609254,,,
1540477907.32977,1.666,-82,2.589,-82,1.072,-79,0.862,-80,1.081,-82,1.568,-82,1.544,-81,1.718,-83,0.707571,0.0978002,0.433199,0.622922,0.0715711,0.433633,0.612717,-0.093416,0.431836,0.80709,-0.114677,0.433058,0.697487,-0.0239174,0.609215,,,
1540477907.37974,1.648,-82,2.65,-81,1.091,-79,0.886,-79,1.081,-80,1.498,-82,1.521,-81,1.751,-83,0.713961,0.0971656,0.433306,0.629062,0.0698102,0.433228,0.620437,-0.0948713,0.431827,0.815191,-0.114543,0.433178,0.705065,-0.0249477,0.609096,,,
1540477907.42971,1.643,-81,2.635,-81,1.063,-79,0.843,-79,1.058,-81,1.488,-82,1.53,-81,1.77,-82,0.719673,0.0962642,0.433571,0.635249,0.0685222,0.433487,0.627971,-0.0966093,0.432045,0.82335,-0.114366,0.432961,0.711606,-0.0259246,0.609124,,,
1540477907.47971,1.671,-82,2.631,-83,1.067,-79,0.797,-80,1.034,-80,1.488,-82,1.568,-82,1.76,-82,0.725465,0.0957678,0.433365,0.641244,0.0666115,0.43368,0.636802,-0.0986424,0.431819,0.832453,-0.112949,0.432803,0.719923,-0.026584,0.609105,,,
1540477907.52972,1.666,-82,2.65,-81,1.039,-79,0.862,-79,1.034,-80,1.507,-85,1.596,-81,1.751,-82,0.73111,0.0952999,0.433522,0.647244,0.0650028,0.433395,0.64428,-0.0997801,0.431591,0.83945,-0.112596,0.432812,0.726036,-0.0270818,0.60911,,,
1540477907.57975,1.681,-82,2.65,-82,1.105,-80,0.875,-79,1.058,-80,1.498,-81,1.577,-81,1.784,-82,0.736872,0.0950015,0.433358,0.653226,0.0639125,0.433371,0.651959,-0.101078,0.431542,0.847769,-0.111837,0.432977,0.733404,-0.0276712,0.608959,,,
1540477907.6298,1.662,-82,2.626,-81,1.058,-79,0.806,-79,1.034,-80,1.493,-81,1.53,-81,1.774,-82,0.741916,0.0943879,0.433261,0.658818,0.0624189,0.433004,0.658759,-0.102584,0.431275,0.855029,-0.111157,0.433014,0.739497,-0.0288957,0.609094,,,
1540477907.67972,1.666,-82,2.598,-81,1.049,-79,0.87,-79,1.063,-80,1.502,-82,1.544,-81,1.779,-82,0.747352,0.0942662,0.433488,0.664693,0.061456,0.433154,0.666566,-0.103904,0.431107,0.86222,-0.110352,0.43289,0.746004,-0.0292243,0.609023,,,
1540477907.72971,1.695,-82,2.603,-81,1.091,-80,0.867,-79,1.011,-80,1.469,-81,1.544,-81,1.784,-85,0.753318,0.0938285,0.433293,0.671338,0.0602358,0.433095,0.675159,-0.10492,0.431103,0.870682,-0.109214,0.432771,0.753416,-0.0296533,0.608881,,,
1540477907.77972,1.732,-81,2.57,-81,1.058,-81,0,0,1.049,-80,1.465,-85,1.605,-84,1.821,-87,0.759297,0.0936576,0.433424,0.677905,0.0591608,0.433084,0.683909,-0.106345,0.431029,0.879583,-0.108223,0.432331,0.761755,-0.0297927,0.609037,,,
1540477907.8298,1.727,-85,2.57,-81,1.114,-79,0.74,-79,1.091,-80,1.493,-81,1.563,-81,1.788,-83,0.765939,0.0936836,0.433389,0.684509,0.0577043,0.433357,0.692675,-0.107434,0.431128,0.888726,-0.10651,0.432181,0.769596,-0.030039,0.60893,,,
1540477907.87973,1.741,-81,2.626,-81,1.063,-79,0.759,-79,1.025,-81,1.493,-81,1.559,-81,1.845,-83,0.771865,0.0938071,0.433198,0.691198,0.0572439,0.433145,0.70089,-0.107716,0.431126,0.896905,-0.105116,0.432061,0.777674,-0.0299934,0.609062,,,
1540477907.92979,1.727,-82,2.589,-81,1.114,-79,0.74,-79,1.039,-80,1.451,-81,1.559,-81,1.831,-85,0.777804,0.094122,0.433325,0.697423,0.0570057,0.433342,0.709145,-0.108108,0.430798,0.904778,-0.10359,0.432127,0.784274,-0.029486,0.608752,,,
1540477907.97971,1.788,-85,2.621,-81,1.095,-79,0.764,-80,1.016,-81,1.441,-81,1.554,-81,1.831,-86,0.783712,0.09464,0.433357,0.703342,0.0564722,0.433083,0.716534,-0.108284,0.431012,0.91258,-0.101467,0.431953,0.791149,-0.028959,0.608904,,,
1540477908.02978,1.784,-82,2.635,-81,1.11,-79,0.797,-81,1.025,-82,1.488,-81,1.559,-81,1.844,-85,0.790333,0.0951662,0.432837,0.710277,0.0566356,0.432871,0.724407,-0.108224,0.430865,0.920117,-0.100678,0.431944,0.798726,-0.0285031,0.608996,,,
1540477908.07976,1.77,-82,2.57,-81,1.137,-79,0.74,-79,0.992,-80,1.479,-81,1.54,-81,1.868,-83,0.797533,0.0963186,0.432905,0.717436,0.058318,0.432986,0.730812,-0.106566,0.431131,0.926521,-0.0999087,0.432268,0.80523,-0.0265369,0.608617,,,
1540477908.12976,1.746,-81,2.598,-81,1.123,-80,0.792,-79,1.016,-80,1.408,-81,1.54,-81,1.853,-83,0.805283,0.0973962,0.432806,0.724532,0.0590313,0.432783,0.737516,-0.105892,0.430925,0.933356,-0.099268,0.432118,0.812357,-0.0259494,0.608991,,,
1540477908.17971,1.76,-83,2.659,-82,1.137,-80,0.75,-80,0.983,-81,1.432,-80,1.559,-81,1.858,-83,0.812487,0.0975229,0.432571,0.732231,0.0591553,0.432967,0.745616,-0.105531,0.43102,0.941476,-0.0982796,0.431564,0.820267,-0.0255164,0.608686,,,
1540477908.22971,1.751,-82,2.612,-81,1.137,-80,0.74,-79,1.053,-79,1.432,-82,1.563,-82,1.835,-83,0.818633,0.0973659,0.432632,0.738191,0.0590074,0.432871,0.752363,-0.105768,0.431172,0.947843,-0.0978977,0.431817,0.826912,-0.0255594,0.608304,,,
1540477908.27976,1.802,-83,2.65,-84,1.142,-81,0.712,-81,1.025,-80,1.408,-81,1.549,-81,1.849,-85,0.828088,0.0984286,0.4327,0.747737,0.0601191,0.433162,0.761311,-0.104607,0.431469,0.957057,-0.0973373,0.431608,0.836618,-0.0247311,0.608501,,,
1540477908.32972,1.807,-82,2.664,-81,1.146,-79,0.764,-80,0.997,-80,1.413,-80,1.549,-81,1.877,-83,0.834881,0.0996515,0.433015,0.754715,0.0613599,0.433399,0.768319,-0.103439,0.431748,0.963902,-0.0961661,0.431304,0.843966,-0.0233487,0.608933,,,
1540477908.37972,1.784,-81,2.701,-81,1.128,-80,0.768,-79,1.058,-80,1.423,-80,1.591,-81,1.858,-83,0.843246,0.100747,0.432868,0.762806,0.0620924,0.433775,0.776924,-0.102408,0.431758,0.972804,-0.0948103,0.431405,0.852887,-0.0220569,0.609002,,,
1540477908.42971,1.821,-82,2.743,-81,1.151,-80,0.778,-79,0.974,-79,1.423,-80,1.591,-81,1.868,-83,0.85068,0.101563,0.432953,0.770595,0.0628402,0.433884,0.784787,-0.102098,0.432016,0.980523,-0.0938477,0.431203,0.861003,-0.0214595,0.608935,,,
1540477908.47972,1.831,-82,2.757,-81,1.142,-81,0.736,-79,0.978,-80,1.408,-80,1.568,-84,1.868,-87,0.85861,0.102028,0.433085,0.778193,0.0632311,0.433882,0.792434,-0.101296,0.432149,0.988307,-0.0933014,0.430804,0.868817,-0.0210291,0.608768,,,
1540477908.52971,1.812,-86,2.762,-85,1.137,-80,0.759,-79,1.016,-81,1.423,-80,1.559,-81,1.882,-83,0.86728,0.102701,0.43275,0.786649,0.0642048,0.434201,0.800336,-0.100714,0.432275,0.996265,-0.0930821,0.430472,0.876845,-0.0205085,0.608911,,,
1540477908.57971,1.817,-82,2.753,-81,1.161,-79,0.759,-79,1.002,-80,1.404,-80,1.573,-81,1.886,-83,0.876677,0.103655,0.433099,0.795925,0.0649009,0.43507,0.809364,-0.0996959,0.433104,1.0054,-0.0926712,0.429906,0.887058,-0.0193596,0.608906,,,
1540477908.62975,1.877,-82,2.846,-80,1.17,-79,0.703,-80,0.997,-81,1.408,-80,1.549,-82,1.896,-83,0.886894,0.105331,0.433174,0.806262,0.0651277,0.435213,0.82263,-0.0993463,0.433672,1.01819,-0.0891923,0.429591,0.89893,-0.01792,0.608883,,,
1540477908.6798,1.849,-82,2.874,-80,1.193,-79,0.745,-80,0.978,-80,1.39,-80,1.601,-81,1.914,-83,0.894178,0.106129,0.433245,0.813381,0.066314,0.43541,0.828737,-0.0979174,0.433747,1.02484,-0.0886615,0.429707,0.906857,-0.0173583,0.60943,,,
1540477908.72972,1.845,-82,2.916,-82,1.184,-80,0.684,-80,0.992,-80,1.39,-82,1.573,-84,1.928,-88,0.90129,0.10666,0.432682,0.821016,0.0670513,0.434955,0.835282,-0.0977412,0.433693,1.03177,-0.087946,0.429427,0.912895,-0.0166692,0.60865,,,
1540477908.77971,1.891,-82,2.837,-80,1.17,-79,0.74,-79,0.992,-80,1.38,-80,1.573,-82,1.905,-84,0.90645,0.10662,0.432835,0.826168,0.0668948,0.434938,0.841878,-0.0972306,0.432834,1.0372,-0.0880181,0.429832,0.919082,-0.0163892,0.608544,,,
1540477908.82971,1.882,-82,2.837,-81,1.179,-79,0.679,-80,0.974,-80,1.399,-80,1.61,-81,1.9,-83,0.911105,0.10658,0.432512,0.83094,0.0672137,0.433843,0.846224,-0.0975524,0.43226,1.04134,-0.0882333,0.430093,0.922368,-0.0169229,0.608221,,,
1540477908.87979,1.882,-82,2.851,-81,1.212,-79,0.768,-79,0.959,-80,1.366,-80,1.624,-81,1.919,-83,0.916375,0.106978,0.432599,0.835664,0.0677029,0.433494,0.850736,-0.0968792,0.431861,1.04585,-0.0885715,0.430287,0.926581,-0.0159462,0.60792,,,
1540477908.9297,1.882,-83,2.837,-81,1.184,-79,0.67,-80,0.978,-80,1.348,-80,1.601,-81,1.943,-83,0.921232,0.107913,0.431993,0.840873,0.0685118,0.43313,0.855379,-0.0961682,0.431274,1.05144,-0.0874578,0.43047,0.931229,-0.0161785,0.60824,,,
1540477908.97977,1.905,-85,2.954,-85,1.259,-81,0.675,-81,0.959,-81,1.353,-80,1.596,-81,1.957,-83,0.928182,0.108721,0.432136,0.847898,0.0692447,0.432713,0.862632,-0.0955246,0.430805,1.05872,-0.0864091,0.430426,0.937558,-0.0146529,0.60759,,,
1540477909.02977,1.891,-83,2.879,-81,1.212,-79,0.721,-80,0.936,-81,1.348,-79,1.587,-81,1.971,-83,0.934702,0.108674,0.432246,0.855148,0.069321,0.432412,0.869994,-0.0951698,0.43079,1.06612,-0.085754,0.430453,0.945281,-0.0146242,0.607654,,,
1540477909.07973,1.943,-83,2.874,-81,1.226,-79,0.707,-80,0.945,-80,1.348,-80,1.591,-81,1.961,-83,0.942505,0.108872,0.432123,0.863174,0.0697897,0.432627,0.878163,-0.095068,0.430853,1.07402,-0.0854545,0.430327,0.953418,-0.0142151,0.607793,,,
1540477909.1297,1.896,-83,2.883,-81,1.203,-79,0.703,-80,0.936,-81,1.334,-80,1.624,-83,1.957,-83,0.949772,0.109098,0.431967,0.870386,0.0697771,0.432847,0.886613,-0.0947695,0.43005,1.08244,-0.0846215,0.429975,0.961314,-0.0134481,0.607555,,,
1540477909.17971,1.914,-83,2.902,-82,1.207,-79,0.745,-80,0.941,-80,1.348,-80,1.638,-84,1.975,-83,0.956657,0.110345,0.431851,0.877578,0.0706907,0.432434,0.89396,-0.0937948,0.429848,1.08949,-0.0833556,0.429801,0.968385,-0.0130745,0.607408,,,
1540477909.2297,1.914,-87,2.893,-85,1.254,-82,0.754,-80,0.959,-81,1.348,-79,1.587,-81,1.989,-83,0.964197,0.110617,0.431712,0.885365,0.0705598,0.431942,0.901779,-0.093751,0.429484,1.09779,-0.0830367,0.429233,0.975917,-0.0132486,0.607146,,,
1540477909.2797,1.914,-84,2.912,-82,1.221,-79,0.736,-80,0.936,-81,1.348,-79,1.605,-81,1.966,-83,0.973515,0.109459,0.431801,0.893926,0.0707962,0.432323,0.908371,-0.0942049,0.429021,1.10427,-0.0850218,0.428644,0.984072,-0.0149358,0.606493,,,
1540477909.3297,1.924,-83,2.888,-81,1.259,-80,0.75,-80,0.941,-81,1.358,-80,1.61,-81,1.985,-84,0.980761,0.109507,0.431977,0.901373,0.0704718,0.432634,0.917225,-0.0939143,0.429218,1.11291,-0.0840183,0.428586,0.992262,-0.0146242,0.606768,,,
1540477909.3798,1.933,-84,2.935,-82,1.264,-79,0.736,-79,0.945,-80,1.306,-79,1.591,-81,1.961,-87,0.987127,0.111793,0.431461,0.908092,0.0724262,0.432211,0.92455,-0.0921091,0.429151,1.1205,-0.0809579,0.428721,0.998415,-0.0122746,0.607198,,,
1540477909.4297,1.928,-88,2.982,-82,1.231,-80,0.764,-80,0.978,-82,1.315,-79,1.671,-81,1.971,-90,0.994353,0.11408,0.431146,0.91508,0.0747853,0.431975,0.930811,-0.0895985,0.429281,1.12647,-0.0796565,0.428961,1.00462,-0.00935792,0.606539,,,
1540477909.4797,1.952,-84,2.898,-81,1.282,-79,0.754,-80,0.955,-81,1.325,-80,1.61,-81,2.004,-85,1.0011,0.115105,0.430905,0.921433,0.0754301,0.431456,0.93762,-0.0888049,0.429079,1.1331,-0.0792173,0.429002,1.0117,-0.00843296,0.60679,,,
1540477909.52978,1.952,-83,2.888,-82,1.297,-79,0.736,-80,0.913,-80,1.297,-80,1.605,-81,2.008,-85,1.00958,0.116858,0.430738,0.928327,0.0767874,0.431405,0.944184,-0.0881255,0.429019,1.13963,-0.0781237,0.428915,1.01741,-0.00738898,0.606427,,,
1540477909.57971,1.952,-83,2.846,-82,1.259,-79,0.75,-80,0.931,-80,1.292,-80,1.61,-81,2.004,-84,1.01639,0.11842,0.430693,0.935274,0.0782878,0.431534,0.951505,-0.0859887,0.429468,1.14697,-0.0759462,0.429289,1.02516,-0.00529891,0.606189,,,
1540477909.62978,1.957,-85,2.865,-82,1.301,-80,0.759,-80,0.927,-81,1.306,-80,1.596,-84,2.013,-85,1.0236,0.120269,0.430576,0.942362,0.0793401,0.431701,0.958694,-0.0851506,0.429328,1.15446,-0.0747672,0.429211,1.03245,-0.00351916,0.606643,,,
1540477909.67977,1.957,-84,2.902,-83,1.315,-79,0.754,-80,0.978,-82,1.353,-80,1.62,-82,2.004,-86,1.03123,0.11999,0.430859,0.949728,0.0792167,0.431417,0.965839,-0.0849838,0.429539,1.16206,-0.074501,0.429258,1.03964,-0.00354097,0.606854,,,
1540477909.72971,1.994,-84,2.855,-82,1.306,-79,0.764,-80,0.969,-80,1.358,-79,1.624,-81,2.008,-84,1.03837,0.11997,0.430871,0.956709,0.0793126,0.431267,0.972918,-0.0850602,0.428947,1.16848,-0.0748885,0.428884,1.04654,-0.00377112,0.606587,,,
1540477909.7798,1.985,-83,2.841,-82,1.358,-80,0.792,-81,0.927,-80,1.287,-79,1.62,-81,2.046,-84,1.04288,0.11979,0.430922,0.963892,0.080312,0.431454,0.979251,-0.0842303,0.428977,1.17553,-0.0740033,0.428913,1.05419,-0.00279257,0.606435,,,
1540477909.82971,2.022,-83,2.832,-82,1.32,-79,0.754,-80,0.955,-80,1.297,-79,1.62,-81,2.032,-84,1.05038,0.120873,0.430502,0.970798,0.0813337,0.431299,0.987242,-0.0830317,0.429133,1.1828,-0.0723483,0.429239,1.06116,-0.00145214,0.606282,,,
1540477909.87972,1.989,-85,2.818,-82,1.306,-79,0.773,-80,0.959,-80,1.278,-80,1.638,-81,2.013,-85,1.05706,0.121744,0.430534,0.977828,0.0819774,0.431251,0.994284,-0.0820855,0.429117,1.18984,-0.071728,0.429312,1.06819,-0.000701028,0.606437,,,
1540477909.92973,2.013,-83,2.855,-84,1.339,-80,0.834,-82,0.941,-82,1.297,-79,1.643,-83,2.065,-84,1.06373,0.121866,0.430438,0.984283,0.082147,0.431133,1.00084,-0.0818437,0.428741,1.19655,-0.0711302,0.428955,1.07461,-0.000212851,0.606014,,,
1540477909.97978,1.98,-83,2.832,-82,1.348,-80,0.792,-80,0.955,-80,1.273,-79,1.615,-81,2.079,-84,1.07081,0.122223,0.43066,0.991235,0.0822253,0.43096,1.0077,-0.0818414,0.428742,1.2038,-0.0710542,0.428978,1.08179,-0.000736144,0.60622,,,
1540477910.02972,1.989,-84,2.865,-82,1.301,-79,0.778,-80,0.931,-81,1.311,-79,1.638,-81,2.06,-84,1.07784,0.122605,0.430318,0.998134,0.0825158,0.430898,1.01531,-0.0817259,0.428744,1.21059,-0.0703647,0.428881,1.08884,-0.000117663,0.606012,,,
1540477910.07975,1.999,-83,2.874,-83,1.315,-81,0.797,-80,0.95,-81,1.287,-79,1.657,-82,2.092,-83,1.08474,0.123203,0.430385,1.00552,0.0835051,0.430909,1.02195,-0.0806817,0.428372,1.21746,-0.0700919,0.428947,1.09555,0.000420827,0.606113,,,
1540477910.12971,2.013,-84,2.869,-82,1.366,-81,0.815,-82,1.016,-84,1.278,-81,1.643,-85,2.083,-83,1.09127,0.123933,0.429979,1.01256,0.0847482,0.430688,1.02865,-0.0796219,0.428276,1.22478,-0.0685497,0.428892,1.10193,0.00138974,0.605844,,,
1540477910.17972,2.046,-84,2.874,-81,1.358,-79,0.82,-80,0.941,-81,1.259,-81,1.643,-82,2.088,-83,1.09828,0.125228,0.429977,1.01905,0.0856935,0.430394,1.03501,-0.0791985,0.428167,1.23135,-0.0678144,0.429001,1.10865,0.00228833,0.605687,,,
1540477910.22976,2.041,-84,2.832,-81,1.348,-79,0.848,-80,0.974,-80,1.254,-81,1.62,-81,2.087,-83,1.10409,0.125561,0.429848,1.02524,0.0858195,0.430421,1.04236,-0.0787194,0.428754,1.2382,-0.0666701,0.428791,1.11516,0.00260578,0.605665,,,
1540477910.27975,2.046,-84,2.926,-82,1.423,-79,0.797,-81,0.997,-80,1.282,-79,1.652,-82,2.088,-83,1.10957,0.12538,0.429933,1.0313,0.0835297,0.429962,1.05163,-0.0799141,0.42844,1.24726,-0.0645502,0.428693,1.12307,0.00311614,0.605619,,,
1540477910.32977,2.022,-84,2.902,-81,1.362,-79,0.853,-80,0.978,-81,1.264,-80,1.652,-85,2.083,-83,1.11592,0.126162,0.430019,1.03823,0.0835363,0.429904,1.06019,-0.0800624,0.428291,1.25543,-0.0620163,0.428501,1.13066,0.00400025,0.605337,,,
1540477910.37972,2.083,-84,2.987,-81,1.38,-82,0.857,-82,1.011,-83,1.259,-81,1.62,-81,2.195,-83,1.12173,0.12685,0.429828,1.04392,0.0833584,0.430107,1.06796,-0.0797124,0.428357,1.2631,-0.0599869,0.428805,1.13758,0.00525096,0.605428,,,
1540477910.42977,2.065,-85,3.01,-81,1.376,-80,0.778,-80,0.978,-80,1.282,-80,1.652,-81,2.139,-83,1.12764,0.127586,0.429919,1.05004,0.082922,0.430023,1.07605,-0.0796744,0.428248,1.27105,-0.0581436,0.428695,1.14485,0.00580165,0.605354,,,
1540477910.47972,2.106,-86,3.066,-81,1.404,-79,0.857,-81,0.959,-80,1.273,-80,1.657,-82,2.148,-83,1.13309,0.128298,0.430108,1.05641,0.0828629,0.429841,1.0845,-0.0796586,0.428159,1.27887,-0.0551115,0.428695,1.15178,0.0067691,0.605357,,,
1540477910.52972,2.083,-85,3.005,-81,1.451,-79,0.867,-79,0.988,-81,1.259,-80,1.671,-81,2.111,-84,1.13811,0.128662,0.430103,1.06264,0.0829323,0.429809,1.09227,-0.0795772,0.427951,1.28632,-0.0532175,0.428807,1.15838,0.00724831,0.605535,,,
1540477910.57976,2.097,-87,3.052,-81,1.465,-81,0.857,-80,0.969,-80,1.306,-81,1.666,-81,2.144,-84,1.14425,0.12987,0.429739,1.06867,0.0833618,0.429838,1.09982,-0.0788582,0.427633,1.29338,-0.0506059,0.428928,1.16426,0.00852141,0.605092,,,
1540477910.62971,2.12,-86,3.038,-85,1.516,-81,0.843,-81,0.974,-81,1.278,-79,1.69,-81,2.115,-85,1.14985,0.131212,0.429804,1.07521,0.083665,0.429754,1.10784,-0.0781912,0.42756,1.30185,-0.0479414,0.428989,1.17022,0.00925253,0.604988,,,
1540477910.67971,2.144,-84,3.034,-80,1.484,-79,0.843,-80,0.969,-80,1.25,-81,1.652,-85,2.134,-83,1.15559,0.1316,0.430137,1.0819,0.083494,0.429751,1.11682,-0.0779171,0.427839,1.30965,-0.0449815,0.4288,1.17932,0.0111332,0.605167,,,
1540477910.72969,2.134,-84,3.118,-81,1.488,-80,0.862,-80,0.988,-81,1.24,-79,1.69,-81,2.115,-84,1.1613,0.132247,0.429876,1.08861,0.0833824,0.429735,1.12541,-0.0778235,0.427793,1.31766,-0.0430432,0.428272,1.18688,0.0118633,0.605261,,,
1540477910.77972,2.162,-84,3.141,-82,1.521,-79,0.867,-80,0.983,-81,1.245,-79,1.709,-82,2.162,-84,1.16587,0.132058,0.42992,1.09411,0.0800504,0.429835,1.13608,-0.0793127,0.427567,1.32783,-0.0376318,0.428612,1.19541,0.0122109,0.605238,,,
1540477910.82973,2.162,-84,3.085,-81,1.549,-80,0.903,-79,0.992,-81,1.25,-81,1.676,-86,2.139,-90,1.16882,0.132978,0.430077,1.09872,0.0793096,0.429763,1.14508,-0.0791176,0.427565,1.33599,-0.032515,0.428378,1.20264,0.0136672,0.604993,,,
1540477910.87974,2.195,-88,3.212,-85,1.587,-80,0.88,-82,0.983,-85,1.268,-81,1.699,-87,2.125,-90,1.17369,0.13399,0.429944,1.10526,0.0786183,0.429968,1.15601,-0.0788302,0.427449,1.34483,-0.0263547,0.428559,1.21051,0.0162607,0.605366,,,
1540477910.92972,2.172,-84,3.188,-84,1.498,-80,0.894,-80,0.964,-83,1.25,-80,1.638,-82,2.13,-86,1.17843,0.135128,0.430028,1.11066,0.0780771,0.430061,1.16514,-0.077539,0.427626,1.35322,-0.0212809,0.42865,1.21723,0.0182386,0.605318,,,
1540477910.97972,2.148,-84,3.216,-81,1.446,-80,0.88,-80,0.992,-81,1.236,-79,1.681,-87,2.125,-86,1.18257,0.136678,0.429659,1.11659,0.0775035,0.429826,1.17483,-0.0765106,0.427673,1.36133,-0.0153702,0.428705,1.22424,0.0207194,0.6051,,,
1540477911.02973,2.13,-85,3.165,-81,1.479,-80,0.903,-79,0.969,-81,1.231,-79,1.657,-82,2.106,-92,1.18744,0.137889,0.429898,1.12261,0.0770371,0.430246,1.18491,-0.0751966,0.427891,1.36985,-0.00952935,0.428659,1.23186,0.0236759,0.605125,,,
1540477911.07971,2.195,-85,3.235,-81,1.526,-80,0.908,-81,1.053,-81,1.24,-81,1.699,-86,2.139,-86,1.19169,0.139541,0.429949,1.12835,0.0779519,0.430455,1.19524,-0.0738589,0.427848,1.3781,-0.00328892,0.428809,1.23962,0.0259578,0.605443,,,
1540477911.12971,2.176,-87,3.184,-81,1.577,-79,0.917,-79,0.983,-82,1.25,-79,1.699,-82,2.148,-85,1.19569,0.141398,0.429868,1.1339,0.0774918,0.43064,1.20429,-0.0722388,0.42832,1.38518,0.00329049,0.428793,1.24697,0.0284626,0.605741,,,
