timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4,X_M5,Y_M5,Z_M5
1540478252.45864,1.287,-82,1.128,-85,0.754,-80,1.605,-80,2.289,-83,3.034,-92,2.809,-89,1.765,-84,-0.716819,-0.824436,0.415703,-0.754091,-0.743781,0.416715,-0.918564,-0.752814,0.415818,-0.915176,-0.949816,0.413162,-0.839041,-0.832093,0.591951
1540478252.50865,1.236,-80,1.11,-80,0.75,-79,1.601,-80,2.209,-81,3.085,-87,2.818,-85,1.779,-83,-0.71761,-0.825502,0.415597,-0.756344,-0.745939,0.417032,-0.921267,-0.76085,0.415429,-0.912746,-0.956554,0.413604,-0.839955,-0.837427,0.592148
1540478252.55871,1.226,-80,1.114,-81,0.731,-79,1.62,-80,2.223,-81,3.085,-87,2.781,-86,1.751,-86,-0.718245,-0.826582,0.415423,-0.76036,-0.748661,0.416665,-0.924151,-0.769646,0.414813,-0.907863,-0.965196,0.413228,-0.840373,-0.842759,0.591671
1540478252.60864,1.221,-81,1.114,-82,0.764,-79,1.596,-80,2.219,-81,3.113,-86,2.814,-85,1.802,-83,-0.718481,-0.82884,0.415602,-0.762294,-0.751177,0.41677,-0.925341,-0.775534,0.415039,-0.905091,-0.970464,0.413136,-0.840301,-0.846876,0.591732
1540478252.65869,1.226,-80,1.1,-84,0.806,-81,1.671,-81,2.284,-84,3.076,-85,2.795,-90,1.788,-87,-0.718305,-0.83115,0.415458,-0.76403,-0.753959,0.416376,-0.926286,-0.78243,0.41458,-0.902013,-0.976488,0.413484,-0.840007,-0.851266,0.591677
1540478252.70864,1.273,-83,1.123,-80,0.834,-81,1.582,-80,2.219,-81,3.066,-85,2.841,-85,1.812,-85,-0.717841,-0.832875,0.415465,-0.765209,-0.757296,0.416004,-0.927634,-0.789115,0.414797,-0.899121,-0.983454,0.413804,-0.83915,-0.856398,0.591441
1540478252.75864,1.25,-80,1.049,-80,0.857,-79,1.629,-80,2.237,-81,3.099,-85,2.809,-85,1.788,-82,-0.717185,-0.835065,0.415447,-0.767454,-0.76114,0.415712,-0.928981,-0.798082,0.414476,-0.893801,-0.991183,0.413167,-0.838509,-0.862008,0.591456
1540478252.80864,1.25,-80,1.091,-80,0.825,-79,1.629,-79,2.223,-81,3.052,-87,2.809,-85,1.831,-82,-0.718221,-0.837381,0.414962,-0.769648,-0.764583,0.416158,-0.929588,-0.806184,0.414293,-0.888963,-0.997917,0.413153,-0.83758,-0.867846,0.591349
1540478252.85865,1.25,-80,1.081,-81,0.75,-79,1.61,-79,2.209,-81,3.118,-91,2.813,-85,1.835,-82,-0.717681,-0.839795,0.414972,-0.771568,-0.768407,0.416375,-0.930288,-0.81341,0.41452,-0.885555,-1.00407,0.41301,-0.836336,-0.872935,0.591125
1540478252.90865,1.25,-82,1.114,-81,0.853,-83,1.666,-81,2.312,-83,3.137,-86,2.781,-85,1.821,-82,-0.717127,-0.843121,0.415151,-0.772622,-0.773089,0.416197,-0.930403,-0.822844,0.414588,-0.879793,-1.01231,0.412783,-0.834661,-0.879906,0.591237
1540478252.9587,1.259,-81,1.086,-80,0.834,-80,1.624,-79,2.219,-81,3.066,-86,2.781,-85,1.831,-82,-0.716619,-0.845381,0.415147,-0.773667,-0.776669,0.41635,-0.92997,-0.829284,0.414373,-0.876289,-1.01803,0.413279,-0.832749,-0.884359,0.590809
1540478253.00868,1.24,-81,1.053,-82,0.825,-79,1.61,-80,2.186,-81,3.057,-86,2.786,-86,1.84,-82,-0.717065,-0.846656,0.415016,-0.775318,-0.780388,0.415942,-0.930151,-0.838249,0.413936,-0.869237,-1.02478,0.412758,-0.832168,-0.89007,0.59094
1540478253.05863,1.245,-80,1.044,-81,0.811,-79,1.615,-79,2.191,-81,3.104,-86,2.781,-85,1.844,-84,-0.716587,-0.848804,0.415055,-0.777569,-0.783437,0.415879,-0.930799,-0.845752,0.414244,-0.865105,-1.02978,0.413082,-0.831262,-0.894665,0.590863
1540478253.10864,1.273,-81,1.011,-80,0.797,-79,1.638,-79,2.233,-84,3.076,-87,2.781,-87,1.84,-84,-0.716203,-0.850263,0.414812,-0.77841,-0.787054,0.415877,-0.929921,-0.852058,0.413698,-0.860943,-1.03543,0.412818,-0.829523,-0.898394,0.590794
1540478253.15864,1.25,-81,1.063,-80,0.787,-79,1.563,-80,2.209,-81,3.085,-87,2.814,-85,1.858,-83,-0.715583,-0.852785,0.414503,-0.779137,-0.789552,0.415576,-0.92936,-0.859034,0.41378,-0.855209,-1.04086,0.412722,-0.828189,-0.902929,0.590972
1540478253.20864,1.264,-81,1.067,-80,0.792,-79,1.563,-79,2.2,-81,3.113,-86,2.79,-85,1.845,-83,-0.715224,-0.853901,0.414851,-0.780793,-0.793782,0.415674,-0.92838,-0.866993,0.413836,-0.848845,-1.04703,0.412658,-0.826004,-0.908194,0.59067
1540478253.25871,1.264,-81,1.034,-80,0.825,-80,1.526,-79,2.247,-81,3.076,-86,2.804,-85,1.896,-84,-0.714829,-0.855175,0.415111,-0.782061,-0.797316,0.415665,-0.9279,-0.875833,0.41353,-0.842919,-1.05262,0.412429,-0.825107,-0.912664,0.590889
1540478253.30863,1.278,-80,1.025,-81,0.834,-79,1.601,-79,2.261,-82,3.08,-87,2.781,-85,1.853,-83,-0.714389,-0.860224,0.414501,-0.783099,-0.802204,0.41545,-0.926542,-0.885394,0.413315,-0.83682,-1.0587,0.412083,-0.821518,-0.919904,0.590022
1540478253.35862,1.297,-83,1.081,-83,0.82,-81,1.587,-80,2.247,-84,3.062,-88,2.818,-87,1.863,-84,-0.713488,-0.861524,0.414593,-0.783233,-0.806058,0.41561,-0.924668,-0.892783,0.413018,-0.830646,-1.06456,0.411778,-0.819169,-0.924686,0.590232
1540478253.40863,1.273,-80,1.02,-82,0.806,-80,1.521,-80,2.233,-81,3.09,-88,2.814,-86,1.91,-83,-0.712173,-0.863754,0.414457,-0.783579,-0.8101,0.415588,-0.922377,-0.900616,0.413163,-0.823169,-1.07061,0.411731,-0.815694,-0.929822,0.590153
1540478253.45863,1.282,-81,1.044,-81,0.792,-80,1.521,-79,2.223,-81,3.08,-88,2.786,-85,1.882,-83,-0.713163,-0.864955,0.414611,-0.786121,-0.814263,0.415259,-0.92139,-0.909133,0.413216,-0.816019,-1.07497,0.412033,-0.813901,-0.934667,0.590045
1540478253.50863,1.32,-80,1.016,-81,0.764,-80,1.544,-79,2.233,-81,3.113,-90,2.79,-86,1.896,-83,-0.715107,-0.864845,0.414301,-0.790641,-0.818154,0.415007,-0.921188,-0.919482,0.412255,-0.80773,-1.07985,0.412262,-0.813063,-0.939083,0.589546
1540478253.55866,1.297,-81,0.992,-81,0.815,-80,1.526,-78,2.233,-80,3.109,-87,2.818,-87,1.938,-87,-0.715194,-0.864663,0.414245,-0.79236,-0.82045,0.41475,-0.91923,-0.926877,0.412462,-0.799925,-1.08266,0.412472,-0.809993,-0.94249,0.589346
1540478253.60872,1.358,-83,1.049,-81,0.875,-79,1.526,-80,2.191,-81,3.109,-92,2.814,-91,1.938,-87,-0.714931,-0.864271,0.414199,-0.7939,-0.823897,0.414391,-0.916122,-0.935615,0.412558,-0.79037,-1.08615,0.412564,-0.807923,-0.946263,0.590383
1540478253.65868,1.311,-81,1.025,-81,0.908,-79,1.512,-79,2.228,-81,3.104,-86,2.814,-85,1.896,-84,-0.715147,-0.865015,0.414301,-0.795393,-0.827703,0.414464,-0.913569,-0.943647,0.41228,-0.782006,-1.08928,0.412637,-0.806202,-0.95063,0.590579
1540478253.70863,1.287,-81,1.034,-81,0.881,-79,1.535,-79,2.237,-81,3.095,-88,2.776,-89,1.91,-82,-0.715613,-0.866593,0.41469,-0.797692,-0.83276,0.414663,-0.909873,-0.95454,0.412219,-0.771434,-1.09293,0.412683,-0.800743,-0.955619,0.590113
1540478253.75862,1.334,-81,1.049,-81,0.867,-80,1.484,-80,2.205,-81,3.127,-85,2.814,-85,1.924,-82,-0.715782,-0.867279,0.414681,-0.799655,-0.837604,0.414541,-0.906156,-0.963891,0.412108,-0.761859,-1.09716,0.412007,-0.797837,-0.960664,0.590361
1540478253.80862,1.325,-80,1.002,-81,0.839,-80,1.465,-79,2.247,-81,3.127,-87,2.809,-90,1.919,-84,-0.715763,-0.867477,0.414439,-0.800984,-0.841694,0.414287,-0.902619,-0.971374,0.412101,-0.754225,-1.0987,0.412182,-0.794931,-0.964009,0.590452
1540478253.85862,1.315,-80,0.988,-80,0.857,-80,1.521,-80,2.219,-81,3.132,-84,2.781,-85,1.9,-84,-0.716246,-0.867812,0.414439,-0.80243,-0.845633,0.414003,-0.898349,-0.979868,0.41157,-0.744146,-1.102,0.412467,-0.790515,-0.967236,0.589906
1540478253.90864,1.339,-80,1.044,-81,0.829,-79,1.502,-79,2.247,-80,3.141,-84,2.814,-84,1.919,-82,-0.717178,-0.868158,0.414604,-0.804115,-0.849442,0.413665,-0.894062,-0.987616,0.411254,-0.734855,-1.1021,0.412598,-0.787996,-0.970853,0.589956
1540478253.95863,1.358,-80,1.034,-81,0.848,-79,1.526,-79,2.252,-80,3.156,-84,2.772,-83,1.928,-83,-0.717813,-0.86838,0.41454,-0.804683,-0.852765,0.413499,-0.890166,-0.994438,0.411185,-0.727229,-1.10305,0.412398,-0.786035,-0.973459,0.590466
1540478254.00863,1.366,-80,1.049,-80,0.867,-80,1.526,-79,2.266,-81,3.146,-84,2.795,-84,1.924,-82,-0.718205,-0.868857,0.414498,-0.805825,-0.856887,0.413395,-0.885571,-1.00187,0.41103,-0.718178,-1.10354,0.412637,-0.781167,-0.975973,0.589695
1540478254.05868,1.39,-79,1.03,-79,0.857,-79,1.507,-81,2.261,-85,3.17,-84,2.841,-85,1.919,-83,-0.718756,-0.869499,0.414532,-0.806901,-0.861151,0.413623,-0.880145,-1.0098,0.410777,-0.708422,-1.1042,0.412457,-0.776733,-0.979433,0.589543
1540478254.10864,1.376,-80,1.058,-79,0.848,-79,1.516,-80,2.228,-82,3.165,-83,2.776,-83,1.924,-82,-0.719395,-0.86986,0.41464,-0.807598,-0.865842,0.413379,-0.873828,-1.0173,0.410383,-0.698979,-1.10468,0.4128,-0.772496,-0.982568,0.589581
1540478254.15865,1.423,-80,1.002,-79,0.867,-79,1.493,-80,2.256,-82,3.16,-83,2.786,-83,1.919,-85,-0.719369,-0.871052,0.414804,-0.807485,-0.871075,0.413282,-0.868018,-1.02439,0.410729,-0.688037,-1.10473,0.413131,-0.768421,-0.985938,0.590078
1540478254.20865,1.39,-80,1.034,-79,0.834,-80,1.535,-80,2.298,-83,3.146,-83,2.804,-85,1.928,-82,-0.720129,-0.871814,0.414967,-0.807748,-0.875164,0.413198,-0.862166,-1.03017,0.411071,-0.678586,-1.10331,0.413182,-0.764038,-0.988428,0.58971
1540478254.25864,1.385,-80,1.03,-79,0.853,-81,1.554,-81,2.242,-82,3.16,-84,2.772,-83,1.957,-86,-0.720121,-0.872809,0.414568,-0.807978,-0.879083,0.413308,-0.856084,-1.03722,0.410076,-0.670208,-1.10265,0.412875,-0.760395,-0.990785,0.5897
1540478254.30864,1.385,-83,1.049,-80,0.872,-80,1.601,-82,2.252,-84,3.146,-84,2.814,-82,1.947,-81,-0.719781,-0.873719,0.41445,-0.80726,-0.883588,0.41267,-0.849104,-1.04368,0.409898,-0.660858,-1.10123,0.413175,-0.755963,-0.993488,0.589888
1540478254.35869,1.376,-80,0.997,-79,0.875,-80,1.601,-84,2.252,-83,3.17,-84,2.818,-83,1.966,-82,-0.719423,-0.874706,0.414495,-0.807297,-0.889129,0.412974,-0.84075,-1.0509,0.409759,-0.650798,-1.09956,0.412901,-0.75314,-0.99722,0.591233
1540478254.40862,1.358,-81,0.983,-80,0.886,-79,1.994,-84,2.312,-84,3.207,-86,2.79,-82,1.957,-82,-0.719707,-0.875502,0.414461,-0.805959,-0.893331,0.413055,-0.833898,-1.0561,0.41017,-0.641081,-1.09733,0.413226,-0.744947,-0.998506,0.589333
1540478254.45862,1.38,-81,0.983,-81,0.886,-80,1.446,-86,2.303,-84,3.184,-84,2.818,-82,1.947,-82,-0.719836,-0.875651,0.414331,-0.806062,-0.89756,0.413091,-0.825041,-1.06303,0.408773,-0.631754,-1.09376,0.413271,-0.738642,-0.998199,0.588741
1540478254.50863,1.418,-82,0.959,-80,0.894,-81,1.634,-88,2.341,-84,3.202,-89,2.8,-83,1.952,-82,-0.71994,-0.875948,0.414319,-0.805244,-0.900516,0.412932,-0.818331,-1.06685,0.409028,-0.623652,-1.09071,0.413735,-0.735197,-0.998785,0.588897
1540478254.55872,1.423,-82,1.002,-81,0.931,-82,1.676,-84,2.341,-86,3.174,-85,2.818,-82,1.957,-82,-0.719753,-0.87644,0.414446,-0.803406,-0.905182,0.41269,-0.809977,-1.07082,0.409679,-0.614178,-1.08652,0.413853,-0.729592,-0.999502,0.589005
1540478254.60864,1.38,-79,0.969,-80,0.884,-80,1.671,-83,2.416,-84,3.174,-85,2.855,-81,1.966,-82,-0.718584,-0.877282,0.414141,-0.801626,-0.909647,0.41264,-0.801207,-1.07549,0.409882,-0.60588,-1.08308,0.414127,-0.722274,-1.00092,0.588858
1540478254.65863,1.39,-79,0.974,-80,0.922,-80,0,0,2.505,-84,3.17,-85,2.8,-82,1.947,-82,-0.718434,-0.878763,0.414258,-0.799119,-0.913434,0.412737,-0.79186,-1.07943,0.409914,-0.596467,-1.07829,0.413917,-0.716577,-1.00187,0.589108
1540478254.70864,1.38,-80,0.988,-80,0.894,-81,1.577,-82,2.434,-86,3.141,-92,2.837,-83,1.961,-81,-0.717891,-0.878884,0.414289,-0.797435,-0.917809,0.413085,-0.783691,-1.08282,0.410509,-0.586442,-1.07371,0.414257,-0.708998,-1.00271,0.589509
1540478254.75864,1.404,-80,0.969,-80,0.955,-81,1.601,-81,2.444,-85,3.179,-85,2.851,-83,1.943,-82,-0.719178,-0.880425,0.414414,-0.796381,-0.923637,0.412751,-0.773325,-1.08641,0.410437,-0.577803,-1.06745,0.414399,-0.704652,-1.00293,0.589349
1540478254.80863,1.418,-80,0.955,-80,0.872,-80,1.535,-79,2.519,-86,3.165,-85,2.814,-83,1.971,-82,-0.719382,-0.880551,0.414241,-0.79462,-0.928898,0.413391,-0.760763,-1.08975,0.411076,-0.566793,-1.0587,0.414696,-0.698406,-1.00218,0.58953
1540478254.85865,1.408,-81,0.95,-80,0.903,-80,1.516,-81,2.467,-86,3.156,-91,2.818,-88,1.957,-81,-0.719243,-0.881013,0.414102,-0.791851,-0.931995,0.413111,-0.75138,-1.09131,0.411345,-0.558278,-1.05136,0.414625,-0.692769,-1.00085,0.589413
1540478254.90867,1.427,-80,0.988,-80,0.927,-80,1.493,-80,2.626,-85,3.198,-85,2.814,-84,1.975,-81,-0.719137,-0.881703,0.41414,-0.788354,-0.937334,0.413121,-0.737562,-1.0946,0.410985,-0.548341,-1.04205,0.41497,-0.688457,-1.00014,0.590331
1540478254.95868,1.46,-79,1.025,-82,0.945,-82,1.488,-80,2.668,-84,3.221,-91,2.832,-87,1.966,-82,-0.719206,-0.882622,0.414165,-0.785697,-0.942331,0.413287,-0.727055,-1.09642,0.411251,-0.540482,-1.03437,0.415028,-0.679295,-1.0005,0.590356
1540478255.00868,1.474,-80,1.044,-80,0.931,-84,1.465,-79,2.692,-84,3.231,-85,2.814,-86,1.952,-83,-0.719702,-0.88381,0.414344,-0.78274,-0.946117,0.413229,-0.715541,-1.09759,0.410836,-0.532874,-1.02586,0.415675,-0.67465,-0.998049,0.590299
1540478255.05862,1.441,-80,0.974,-80,0.875,-81,1.451,-80,2.711,-83,3.221,-85,2.813,-85,1.947,-81,-0.720409,-0.884605,0.414117,-0.780431,-0.95011,0.413244,-0.705061,-1.09792,0.410873,-0.526219,-1.01681,0.415908,-0.668333,-0.995047,0.59061
1540478255.10863,1.479,-80,0.988,-79,0.913,-80,1.469,-79,2.729,-84,3.249,-86,2.818,-86,1.947,-81,-0.721685,-0.885087,0.414447,-0.776901,-0.953696,0.412725,-0.695402,-1.09709,0.411369,-0.52014,-1.00766,0.416432,-0.664877,-0.992325,0.590472
1540478255.15869,1.455,-81,1.039,-79,0.886,-80,1.451,-79,2.533,-86,3.254,-87,2.818,-89,1.957,-81,-0.722018,-0.885782,0.414367,-0.77414,-0.95726,0.413213,-0.685019,-1.09649,0.411474,-0.514857,-0.997293,0.416899,-0.659087,-0.992009,0.59101
1540478255.20864,1.507,-80,1.006,-80,0.862,-81,1.46,-79,1.952,-87,3.287,-93,2.818,-86,1.975,-82,-0.721935,-0.887244,0.41429,-0.770085,-0.961063,0.413112,-0.672311,-1.09447,0.4118,-0.509047,-0.986171,0.416699,-0.65342,-0.98805,0.590923
1540478255.25863,1.479,-80,1.02,-80,0.867,-80,1.404,-79,2.074,-87,3.441,-86,2.8,-87,1.952,-82,-0.721646,-0.887944,0.414249,-0.765799,-0.964335,0.413322,-0.661391,-1.09255,0.412019,-0.503762,-0.97602,0.416738,-0.648664,-0.985806,0.590613
1540478255.30862,1.521,-80,0.983,-79,0.839,-79,1.441,-79,2.018,-88,3.516,-86,2.813,-87,1.952,-82,-0.721758,-0.888655,0.414282,-0.761531,-0.967074,0.413364,-0.650995,-1.08967,0.412581,-0.499698,-0.964093,0.417191,-0.644368,-0.982518,0.590941
1540478255.3587,1.554,-81,1.034,-80,0.806,-79,1.427,-79,2.111,-88,3.548,-85,2.851,-89,1.961,-83,-0.721837,-0.889148,0.414304,-0.757869,-0.969706,0.413059,-0.641112,-1.08676,0.412425,-0.496223,-0.95348,0.417606,-0.639664,-0.978068,0.591483
1540478255.40872,1.591,-81,1.034,-79,0.759,-79,1.423,-78,2.153,-91,2.968,-88,0,0,1.975,-86,-0.721673,-0.889981,0.413899,-0.753795,-0.972846,0.41327,-0.630226,-1.08352,0.412288,-0.493186,-0.943327,0.417413,-0.635563,-0.975561,0.590432
1540478255.45871,1.62,-81,1.049,-80,0.82,-79,1.366,-79,2.186,-88,3.137,-86,2.8,-90,1.985,-84,-0.721832,-0.891616,0.414413,-0.748769,-0.975944,0.412921,-0.619539,-1.07928,0.412291,-0.490689,-0.931284,0.417824,-0.630574,-0.971429,0.591332
1540478255.50862,1.629,-82,1.053,-80,0.754,-80,1.371,-79,2.181,-87,3.052,-86,2.832,-89,1.999,-83,-0.721505,-0.893665,0.413938,-0.744474,-0.979185,0.412456,-0.609752,-1.07562,0.412398,-0.488945,-0.921526,0.417644,-0.625932,-0.968433,0.591646
1540478255.55863,1.662,-82,1.058,-80,0.721,-79,1.39,-79,2.167,-86,3.123,-86,2.874,-89,2.008,-83,-0.721817,-0.895995,0.41405,-0.739339,-0.982793,0.412453,-0.598839,-1.07172,0.412066,-0.487418,-0.910441,0.417851,-0.622334,-0.9662,0.591501
1540478255.60863,1.559,-82,1.016,-79,0.717,-79,1.348,-79,2.195,-84,0,0,2.926,-88,1.952,-84,-0.721424,-0.897463,0.414089,-0.73533,-0.985342,0.412571,-0.591463,-1.0677,0.412056,-0.486419,-0.899659,0.418096,-0.618552,-0.962332,0.591348
1540478255.65863,1.535,-82,1.067,-80,0.726,-79,1.352,-80,2.176,-88,3.123,-89,2.926,-87,1.985,-90,-0.721634,-0.898963,0.41416,-0.730693,-0.986875,0.412544,-0.581291,-1.06006,0.412257,-0.487246,-0.887715,0.418998,-0.61731,-0.958359,0.591253
1540478255.70864,1.54,-81,1.02,-80,0.731,-79,1.306,-79,2.172,-83,3.057,-84,2.949,-87,1.957,-87,-0.721651,-0.899315,0.414058,-0.726159,-0.987705,0.412433,-0.573816,-1.05408,0.412501,-0.488226,-0.877124,0.418559,-0.614221,-0.953129,0.591618
1540478255.75867,1.498,-82,1.049,-82,0.74,-79,1.325,-80,2.172,-83,3.076,-85,2.94,-88,1.966,-86,-0.721453,-0.899979,0.414316,-0.719928,-0.988849,0.412465,-0.564407,-1.04539,0.412854,-0.48958,-0.862951,0.418912,-0.6106,-0.946981,0.591494
1540478255.80862,1.479,-82,1.034,-81,0.736,-79,1.325,-80,2.162,-85,3.057,-84,2.93,-87,1.938,-85,-0.720106,-0.900691,0.414194,-0.71391,-0.98897,0.412447,-0.554811,-1.03645,0.41315,-0.491826,-0.850521,0.418743,-0.607611,-0.941677,0.591227
1540478255.85863,1.474,-81,1.072,-80,0.75,-79,1.352,-80,2.162,-83,3.052,-83,2.912,-87,1.985,-86,-0.71912,-0.901436,0.41413,-0.708756,-0.989176,0.412934,-0.547229,-1.02837,0.413802,-0.49332,-0.838322,0.419246,-0.60539,-0.935276,0.591978
1540478255.90862,1.549,-84,1.053,-82,0.707,-80,1.301,-81,2.144,-83,3.043,-83,2.926,-86,2.022,-86,-0.718835,-0.901547,0.41391,-0.703917,-0.989272,0.412679,-0.541167,-1.01991,0.413725,-0.496614,-0.82785,0.419245,-0.60249,-0.928336,0.592606
1540478255.95864,1.469,-81,1.086,-80,0.731,-78,1.352,-80,2.134,-83,3.048,-85,2.902,-86,0,0,-0.719331,-0.90365,0.414069,-0.698703,-0.989865,0.412246,-0.534752,-1.01136,0.413319,-0.501074,-0.816901,0.419612,-0.602016,-0.925198,0.592629
1540478256.00864,1.455,-82,1.049,-79,0.745,-79,1.32,-79,2.134,-82,3.034,-83,2.818,-87,2.097,-88,-0.718339,-0.904067,0.413943,-0.692538,-0.98961,0.411789,-0.528867,-1.00184,0.413335,-0.505212,-0.805882,0.420119,-0.600416,-0.91838,0.592206
1540478256.05865,1.437,-83,1.095,-80,0.693,-79,1.297,-79,2.172,-83,3.01,-83,2.813,-87,2.111,-89,-0.718238,-0.901043,0.413701,-0.68844,-0.985214,0.412105,-0.523243,-0.98774,0.414146,-0.510272,-0.792102,0.420331,-0.600699,-0.910831,0.591853
1540478256.10869,1.479,-81,1.118,-80,0.67,-80,1.339,-80,2.148,-82,3.001,-88,2.822,-94,2.092,-91,-0.717484,-0.898471,0.414012,-0.684764,-0.981786,0.412685,-0.519532,-0.978128,0.414963,-0.513642,-0.781868,0.420273,-0.598972,-0.902331,0.592434
1540478256.15864,1.516,-81,1.132,-82,0.717,-81,1.32,-80,2.12,-84,3.024,-84,2.79,-87,2.083,-91,-0.715899,-0.895857,0.414269,-0.678639,-0.976956,0.412643,-0.514096,-0.964633,0.415128,-0.518654,-0.768028,0.420242,-0.597878,-0.893279,0.592688
1540478256.2087,1.484,-81,1.118,-79,0.703,-80,1.32,-79,2.139,-83,3.01,-84,2.772,-86,1.971,-88,-0.714555,-0.894269,0.414193,-0.674421,-0.973605,0.412909,-0.509725,-0.953698,0.415563,-0.523461,-0.75834,0.42038,-0.596499,-0.885977,0.593139
1540478256.25864,1.484,-82,1.137,-80,0.717,-79,1.264,-79,2.12,-84,2.973,-84,2.776,-88,1.989,-91,-0.714619,-0.893958,0.414768,-0.669609,-0.970609,0.412605,-0.506791,-0.944276,0.415495,-0.528929,-0.74941,0.420778,-0.596539,-0.880243,0.593453
1540478256.30862,1.516,-82,1.137,-80,0.679,-79,1.306,-79,2.106,-84,2.968,-85,2.813,-87,1.961,-87,-0.713949,-0.893255,0.414689,-0.66508,-0.967911,0.412634,-0.503657,-0.932774,0.415607,-0.536311,-0.739759,0.420696,-0.596588,-0.874773,0.593239
1540478256.35862,1.488,-82,1.151,-80,0.679,-80,1.311,-79,2.074,-85,2.912,-90,2.79,-89,1.919,-90,-0.712696,-0.892894,0.413877,-0.660979,-0.965562,0.412796,-0.500842,-0.922111,0.415713,-0.542167,-0.730842,0.420902,-0.597162,-0.868604,0.592966
1540478256.40862,1.521,-84,1.217,-80,0.679,-80,1.282,-79,2.079,-85,2.888,-84,2.776,-91,1.933,-89,-0.712422,-0.89172,0.414235,-0.655724,-0.962105,0.412908,-0.498995,-0.910318,0.415587,-0.549711,-0.720914,0.420958,-0.597013,-0.860497,0.593194
1540478256.45865,1.709,-86,1.137,-80,0.703,-80,1.297,-79,2.087,-86,2.926,-85,2.729,-88,1.905,-86,-0.710929,-0.889711,0.414025,-0.651905,-0.956995,0.413081,-0.498031,-0.897179,0.415893,-0.558995,-0.710533,0.420864,-0.599018,-0.853332,0.59257
1540478256.50863,1.802,-84,1.203,-80,0.689,-80,1.297,-80,2.087,-85,2.883,-86,0,0,1.886,-86,-0.71081,-0.888222,0.414017,-0.648942,-0.951891,0.41281,-0.496925,-0.885799,0.416182,-0.566804,-0.70249,0.42078,-0.599803,-0.846137,0.5936
1540478256.5587,0,0,1.231,-81,0.651,-79,1.297,-79,2.05,-86,2.893,-87,2.753,-87,1.84,-86,-0.710571,-0.886101,0.414003,-0.645197,-0.947475,0.412898,-0.497398,-0.873531,0.41648,-0.575902,-0.693838,0.421286,-0.602426,-0.838823,0.593848
1540478256.60863,1.535,-85,1.193,-80,0.675,-79,1.353,-80,2.087,-89,2.855,-86,2.734,-91,1.863,-92,-0.712211,-0.882826,0.414164,-0.645288,-0.941907,0.413131,-0.499474,-0.864474,0.416871,-0.582777,-0.686956,0.421576,-0.606044,-0.833409,0.593339
1540478256.65865,1.142,-85,1.217,-80,0.665,-79,1.343,-79,2.106,-83,2.888,-86,2.813,-87,1.849,-86,-0.713552,-0.880262,0.414345,-0.644813,-0.937803,0.413398,-0.500041,-0.856466,0.416409,-0.588129,-0.680953,0.42141,-0.607482,-0.827335,0.59341
1540478256.70867,1.137,-85,1.217,-80,0.66,-79,1.329,-79,2.125,-83,2.851,-85,3.282,-87,1.835,-88,-0.712956,-0.877861,0.414427,-0.64315,-0.931691,0.413701,-0.501431,-0.845735,0.416823,-0.59583,-0.674579,0.421245,-0.609746,-0.820873,0.593424
1540478256.7587,1.105,-84,1.25,-81,0.642,-79,1.325,-80,2.134,-83,2.926,-86,3.245,-88,1.849,-85,-0.713186,-0.874188,0.413774,-0.641917,-0.9268,0.413878,-0.503761,-0.834977,0.417049,-0.604304,-0.666586,0.421342,-0.612391,-0.814025,0.593514
1540478256.80868,1.11,-83,1.273,-80,0.712,-79,1.329,-79,2.115,-82,2.916,-89,3.165,-89,1.868,-91,-0.715133,-0.871876,0.414224,-0.640753,-0.921198,0.413677,-0.506652,-0.824518,0.417135,-0.613635,-0.659387,0.421612,-0.617561,-0.807782,0.59388
1540478256.85864,1.142,-88,1.254,-81,0.66,-79,1.399,-80,2.148,-87,2.912,-95,3.165,-90,1.853,-85,-0.717951,-0.869003,0.414869,-0.641519,-0.915305,0.414063,-0.510624,-0.813691,0.41751,-0.623464,-0.653256,0.421425,-0.622771,-0.800957,0.59408
1540478256.90864,1.203,-86,1.254,-82,0.698,-79,1.343,-80,2.092,-81,2.935,-88,3.095,-93,1.849,-84,-0.718468,-0.866135,0.414422,-0.641326,-0.909745,0.414574,-0.513662,-0.803792,0.417867,-0.632288,-0.647346,0.421736,-0.626299,-0.794797,0.593904
1540478256.95864,1.221,-82,1.287,-81,0.675,-79,1.358,-79,2.083,-81,2.93,-87,3.099,-93,1.845,-87,-0.721099,-0.862529,0.414524,-0.643083,-0.90457,0.414516,-0.517872,-0.795373,0.41819,-0.639663,-0.642187,0.421661,-0.630113,-0.789167,0.59406
1540478257.00864,1.189,-82,1.273,-82,0.726,-79,1.357,-80,2.088,-81,2.954,-87,3.099,-91,1.849,-85,-0.723395,-0.859249,0.41453,-0.644574,-0.900472,0.414461,-0.52093,-0.789123,0.417751,-0.644958,-0.637495,0.421722,-0.632936,-0.784063,0.594304
1540478257.05865,1.179,-82,1.287,-83,0.712,-79,1.32,-79,2.065,-81,2.968,-87,3.001,-90,1.84,-86,-0.725908,-0.855964,0.414577,-0.645825,-0.895559,0.414305,-0.524547,-0.78311,0.417701,-0.651294,-0.633511,0.421785,-0.636434,-0.780697,0.593923
